timestamp;close;inflation
2026-01-21;0.79540;0.6
2026-01-20;0.78970;0.6
2026-01-19;0.79720;0.6
2026-01-16;0.80290;0.6
2026-01-15;0.80300;0.6
2026-01-14;0.79980;0.6
2026-01-13;0.80080;0.6
2026-01-12;0.79730;0.6
2026-01-09;0.80110;0.6
2026-01-08;0.79890;0.6
2026-01-07;0.79780;0.6
2026-01-06;0.79540;0.6
2026-01-05;0.79130;0.6
2026-01-02;0.79210;0.6
2026-01-01;0.79280;0.6
2025-12-31;0.79230;0.1
2025-12-30;0.79140;0.1
2025-12-29;0.78880;0.1
2025-12-26;0.78910;0.1
2025-12-25;0.78740;0.1
2025-12-24;0.78840;0.1
2025-12-23;0.78760;0.1
2025-12-22;0.79200;0.1
2025-12-19;0.79520;0.1
2025-12-18;0.79410;0.1
2025-12-17;0.79540;0.1
2025-12-16;0.79480;0.1
2025-12-15;0.79580;0.1
2025-12-12;0.79590;0.1
2025-12-11;0.79510;0.1
2025-12-10;0.79960;0.1
2025-12-09;0.80610;0.1
2025-12-08;0.80650;0.1
2025-12-05;0.80440;0.1
2025-12-04;0.80350;0.1
2025-12-03;0.79960;0.1
2025-12-02;0.80250;0.1
2025-12-01;0.80450;0.1
2025-11-28;0.80370;0.1
2025-11-27;0.80460;0.1
2025-11-26;0.80400;0.1
2025-11-25;0.80740;0.1
2025-11-24;0.80860;0.1
2025-11-21;0.80840;0.1
2025-11-20;0.80560;0.1
2025-11-19;0.80530;0.1
2025-11-18;0.79940;0.1
2025-11-17;0.79580;0.1
2025-11-14;0.79370;0.1
2025-11-13;0.79280;0.1
2025-11-12;0.79760;0.1
2025-11-11;0.80030;0.1
2025-11-10;0.80480;0.1
2025-11-07;0.80480;0.1
2025-11-06;0.80630;0.1
2025-11-05;0.81020;0.1
2025-11-04;0.81020;0.1
2025-11-03;0.80780;0.1
2025-10-31;0.80420;0.1
2025-10-30;0.80170;0.1
2025-10-29;0.79960;0.1
2025-10-28;0.79310;0.1
2025-10-27;0.79520;0.1
2025-10-24;0.79540;0.1
2025-10-23;0.79500;0.1
2025-10-22;0.79570;0.1
2025-10-21;0.79610;0.1
2025-10-20;0.79220;0.1
2025-10-17;0.79290;0.1
2025-10-16;0.79290;0.1
2025-10-15;0.79660;0.1
2025-10-14;0.80070;0.1
2025-10-13;0.80380;0.1
2025-10-10;0.79890;0.1
2025-10-09;0.80600;0.1
2025-10-08;0.80160;0.1
2025-10-07;0.79790;0.1
2025-10-06;0.79500;0.1
2025-10-03;0.79530;0.1
2025-10-02;0.79760;0.1
2025-10-01;0.79690;0.1
2025-09-30;0.79610;0.1
2025-09-29;0.79740;0.1
2025-09-26;0.79750;0.1
2025-09-25;0.79930;0.1
2025-09-24;0.79490;0.1
2025-09-23;0.79100;0.1
2025-09-22;0.79220;0.1
2025-09-19;0.79530;0.1
2025-09-18;0.79210;0.1
2025-09-17;0.78860;0.1
2025-09-16;0.78570;0.1
2025-09-15;0.79440;0.1
2025-09-12;0.79630;0.1
2025-09-11;0.79570;0.1
2025-09-10;0.79900;0.1
2025-09-09;0.79730;0.1
2025-09-08;0.79290;0.1
2025-09-05;0.79810;0.1
2025-09-04;0.80530;0.1
2025-09-03;0.80390;0.1
2025-09-02;0.80410;0.1
2025-09-01;0.80070;0.1
2025-08-29;0.80020;0.1
2025-08-28;0.80120;0.1
2025-08-27;0.80200;0.1
2025-08-26;0.80300;0.1
2025-08-25;0.80580;0.1
2025-08-22;0.80130;0.1
2025-08-21;0.80850;0.1
2025-08-20;0.80380;0.1
2025-08-19;0.80740;0.1
2025-08-18;0.80730;0.1
2025-08-15;0.80630;0.1
