timestamp;close
2026-01-21;1.47929
2026-01-20;1.48478
2026-01-19;1.48965
2026-01-16;1.49701
2026-01-15;1.49298
2026-01-14;1.49701
2026-01-13;1.49701
2026-01-12;1.49031
2026-01-09;1.49611
2026-01-08;1.49321
2026-01-07;1.48809
2026-01-06;1.48456
2026-01-05;1.48965
2026-01-02;1.49410
2026-01-01;1.49903
2025-12-31;1.49880
2025-12-30;1.49388
2025-12-29;1.49410
2025-12-26;1.48920
2025-12-25;1.49209
2025-12-24;1.49165
2025-12-23;1.49254
2025-12-22;1.50263
2025-12-19;1.51286
2025-12-18;1.51263
2025-12-17;1.51469
2025-12-16;1.50830
2025-12-15;1.50602
2025-12-12;1.50331
2025-12-11;1.50105
2025-12-10;1.49858
2025-12-09;1.50602
2025-12-08;1.51012
2025-12-05;1.50670
2025-12-04;1.51309
2025-12-03;1.51515
2025-12-02;1.52393
2025-12-01;1.52882
2025-11-28;1.52742
2025-11-27;1.53069
2025-11-26;1.53492
2025-11-25;1.54631
2025-11-24;1.54727
2025-11-21;1.54943
2025-11-20;1.55352
2025-11-19;1.54392
2025-11-18;1.53704
2025-11-17;1.54036
2025-11-14;1.52999
2025-11-13;1.53210
2025-11-12;1.52952
2025-11-11;1.53257
2025-11-10;1.53022
2025-11-07;1.54059
2025-11-06;1.54392
2025-11-05;1.53775
2025-11-04;1.54107
2025-11-03;1.52975
2025-10-31;1.52835
2025-10-30;1.52602
2025-10-29;1.52161
2025-10-28;1.51930
2025-10-27;1.52532
2025-10-24;1.53539
2025-10-23;1.53563
2025-10-22;1.54178
2025-10-21;1.54154
2025-10-20;1.53563
2025-10-17;1.53988
2025-10-16;1.54226
2025-10-15;1.53610
2025-10-14;1.54202
2025-10-13;1.53563
2025-10-10;1.54583
2025-10-09;1.52579
2025-10-08;1.51860
2025-10-07;1.51999
2025-10-06;1.51126
2025-10-03;1.51492
2025-10-02;1.51630
2025-10-01;1.51240
2025-09-30;1.51263
2025-09-29;1.52091
2025-09-26;1.52765
2025-09-25;1.52952
2025-09-24;1.51953
2025-09-23;1.51561
2025-09-22;1.51561
2025-09-19;1.51722
2025-09-18;1.51263
2025-09-17;1.50376
2025-09-16;1.49633
2025-09-15;1.50015
2025-09-12;1.50444
2025-09-11;1.50218
2025-09-10;1.51217
2025-09-09;1.51930
2025-09-08;1.51745
2025-09-05;1.52579
2025-09-04;1.53492
2025-09-03;1.52812
2025-09-02;1.53398
2025-09-01;1.52649
2025-08-29;1.52929
2025-08-28;1.53139
2025-08-27;1.53751
2025-08-26;1.54036
2025-08-25;1.54321
2025-08-22;1.54131
2025-08-21;1.55787
2025-08-20;1.55448
2025-08-19;1.54967
2025-08-18;1.54059
2025-08-15;1.53751
2025-08-14;1.54036
2025-08-13;1.52835
2025-08-12;1.53233
2025-08-11;1.53563
2025-08-08;1.53280
2025-08-07;1.53304
2025-08-06;1.53822
2025-08-05;1.54560
2025-08-04;1.54631
2025-08-01;1.54440
2025-07-31;1.55618
2025-07-30;1.55473
2025-07-29;1.53633
2025-07-28;1.53398
2025-07-25;1.52323
2025-07-24;1.51768
2025-07-23;1.51492
2025-07-22;1.52579
2025-07-21;1.53304
2025-07-18;1.53657
2025-07-17;1.54154
2025-07-16;1.53233
2025-07-15;1.53563
2025-07-14;1.52835
2025-07-11;1.52022
2025-07-10;1.51814
2025-07-09;1.53022
2025-07-08;1.53139
2025-07-07;1.54131
2025-07-04;1.52672
2025-07-03;1.52230
2025-07-02;1.51906
2025-07-01;1.51976
2025-06-30;1.51976
2025-06-27;1.53139
2025-06-26;1.52812
2025-06-25;1.53563
2025-06-24;1.54178
2025-06-23;1.54823
2025-06-20;1.55039
2025-06-19;1.54297
2025-06-18;1.53681
2025-06-17;1.54464
2025-06-16;1.53351
2025-06-13;1.54178
2025-06-12;1.53116
2025-06-11;1.53893
2025-06-10;1.53398
2025-06-09;1.53492
2025-06-06;1.54059
2025-06-05;1.53815
2025-06-04;1.54143
2025-06-03;1.54724
2025-06-02;1.54126
2025-06-01;1.55473
2025-05-31;1.55497
2025-05-30;1.55497
2025-05-29;1.55231
2025-05-28;1.55715
2025-05-27;1.55195
2025-05-26;1.54169
2025-05-25;1.54107
2025-05-24;1.53988
2025-05-23;1.53988
2025-05-22;1.56035
2025-05-21;1.55432
2025-05-20;1.55766
2025-05-19;1.54878
2025-05-18;1.56177
2025-05-17;1.56250
2025-05-16;1.56250
2025-05-15;1.56165
2025-05-14;1.55574
2025-05-13;1.54631
2025-05-12;1.57015
2025-05-11;1.55720
2025-05-10;1.55982
2025-05-09;1.55982
2025-05-08;1.56282
2025-05-07;1.55620
2025-05-06;1.54112
2025-05-05;1.54772
2025-05-04;1.55222
2025-05-02;1.55267
2025-05-01;1.56710
2025-04-30;1.56252
2025-04-29;1.56637
2025-04-28;1.55569
2025-04-27;1.56226
2025-04-26;1.56421
2025-04-25;1.56421
2025-04-24;1.56133
2025-04-23;1.57228
2025-04-22;1.57023
2025-04-21;1.56001
2025-04-20;1.56845
2025-04-19;1.56838
2025-04-18;1.56838
2025-04-17;1.56615
2025-04-16;1.57011
2025-04-15;1.57893
2025-04-14;1.58258
2025-04-13;1.58748
