timestamp;close;inflation
2025-07-08;7.17800;0.0
2025-07-07;7.17500;0.0
2025-07-04;7.16530;0.0
2025-07-03;7.17170;0.0
2025-07-02;7.16220;0.0
2025-07-01;7.16500;0.0
2025-06-30;7.16360;0.0
2025-06-27;7.17400;0.0
2025-06-26;7.16710;0.0
2025-06-25;7.17500;0.0
2025-06-24;7.17120;0.0
2025-06-23;7.17720;0.0
2025-06-20;7.18200;0.0
2025-06-19;7.18700;0.0
2025-06-18;7.19000;0.0
2025-06-17;7.18740;0.0
2025-06-16;7.18180;0.0
2025-06-13;7.18530;0.0
2025-06-12;7.17150;0.0
2025-06-11;7.18900;0.0
2025-06-10;7.18700;0.0
2025-06-09;7.17850;0.0
2025-06-06;7.19470;0.0
2025-06-05;7.17900;0.0
2025-06-04;7.17600;0.0
2025-06-03;7.18780;0.0
2025-06-02;7.19910;0.0
2025-05-30;7.19610;0.0
2025-05-29;7.18650;0.0
2025-05-28;7.19670;0.0
2025-05-27;7.19550;0.0
2025-05-26;7.18700;0.0
2025-05-23;7.17980;0.0
2025-05-22;7.20600;0.0
2025-05-21;7.20310;0.0
2025-05-20;7.21650;0.0
2025-05-19;7.21550;0.0
2025-05-16;7.21030;0.0
2025-05-15;7.20670;0.0
2025-05-14;7.20900;0.0
2025-05-13;7.20400;0.0
2025-05-12;7.20750;0.0
2025-05-09;7.23990;0.0
2025-05-08;7.24500;0.0
2025-05-07;7.22500;0.0
2025-05-06;7.21990;0.0
2025-05-05;7.27060;0.0
2025-05-02;7.27160;0.0
2025-05-01;7.27060;0.0
2025-04-30;7.26330;0.0
2025-04-29;7.27150;0.0
2025-04-28;7.28500;0.0
2025-04-25;7.28620;0.0
2025-04-24;7.28980;0.0
2025-04-23;7.28850;0.0
2025-04-22;7.30600;0.0
2025-04-21;7.29250;0.0
2025-04-18;7.29900;0.0
2025-04-17;7.29900;0.0
2025-04-16;7.29800;0.0
2025-04-15;7.31510;0.0
2025-04-14;7.30900;0.0
2025-04-11;7.29260;0.0
2025-04-10;7.31300;0.0
2025-04-09;7.34450;0.0
2025-04-08;7.33900;0.0
2025-04-07;7.32200;0.0
2025-04-04;7.28130;0.0
2025-04-03;7.27800;0.0
2025-04-02;7.26810;0.0
2025-04-01;7.27060;0.0
2025-03-31;7.25700;0.0
2025-03-28;7.26300;0.0
2025-03-27;7.26200;0.0
2025-03-26;7.26910;0.0
2025-03-25;7.25930;0.0
2025-03-24;7.26050;0.0
2025-03-21;7.25060;0.0
2025-03-20;7.24950;0.0
2025-03-19;7.22800;0.0
2025-03-18;7.22310;0.0
2025-03-17;7.22400;0.0
2025-03-14;7.23580;0.0
2025-03-13;7.24400;0.0
2025-03-12;7.23830;0.0
2025-03-11;7.22750;0.0
2025-03-10;7.25950;0.0
2025-03-07;7.24300;0.0
2025-03-06;7.24200;0.0
2025-03-05;7.23450;0.0
2025-03-04;7.26080;0.0
2025-03-03;7.28800;0.0
2025-02-28;7.27980;0.0
2025-02-27;7.28700;0.0
2025-02-26;7.25800;0.0
2025-02-25;7.25250;0.0
2025-02-24;7.24660;0.0
2025-02-21;7.25300;0.0
2025-02-20;7.23910;0.0
2025-02-19;7.27750;0.0
2025-02-18;7.27330;0.0
2025-02-17;7.26500;0.0
2025-02-14;7.25950;0.0
2025-02-13;7.28990;0.0
2025-02-12;7.30500;0.0
2025-02-11;7.30600;0.0
2025-02-10;7.30420;0.0
2025-02-07;7.29490;0.0
2025-02-06;7.28380;0.0
2025-02-05;7.27200;0.0
2025-02-04;7.25070;0.0
2025-02-03;7.25120;0.0
2025-01-31;7.25070;0.0
2025-01-30;7.25070;0.0
2025-01-29;7.25070;0.0
2025-01-28;7.25070;0.0
2025-01-27;7.25350;0.0
2025-01-24;7.23800;0.0
2025-01-23;7.28460;0.0
2025-01-22;7.27700;0.0
2025-01-21;7.26200;0.0
2025-01-20;7.27900;0.0
2025-01-17;7.32490;0.0
2025-01-16;7.33160;0.0
2025-01-15;7.33190;0.0
2025-01-14;7.33110;0.0
2025-01-13;7.33190;0.0
2025-01-10;7.33270;0.0
2025-01-09;7.33220;0.0
2025-01-08;7.33170;0.0
2025-01-07;7.32840;0.0
2025-01-06;7.32700;0.0
2025-01-03;7.32160;0.0
2025-01-02;7.29940;0.0
2025-01-01;7.29940;0.0
2024-12-31;7.29940;0.218128938439177
2024-12-30;7.29940;0.218128938439177
2024-12-27;7.29500;0.218128938439177
2024-12-26;7.29750;0.218128938439177
2024-12-25;7.29400;0.218128938439177
2024-12-24;7.29460;0.218128938439177
2024-12-23;7.29700;0.218128938439177
2024-12-20;7.29440;0.218128938439177
2024-12-19;7.29460;0.218128938439177
2024-12-18;7.28480;0.218128938439177
2024-12-17;7.28400;0.218128938439177
2024-12-16;7.28360;0.218128938439177
2024-12-13;7.27310;0.218128938439177
2024-12-12;7.27000;0.218128938439177
2024-12-11;7.26150;0.218128938439177
2024-12-10;7.24910;0.218128938439177
2024-12-09;7.25620;0.218128938439177
2024-12-06;7.27330;0.218128938439177
2024-12-05;7.25550;0.218128938439177
2024-12-04;7.26790;0.218128938439177
2024-12-03;7.28700;0.218128938439177
2024-12-02;7.27400;0.218128938439177
2024-11-29;7.24800;0.218128938439177
2024-11-28;7.24500;0.218128938439177
2024-11-27;7.24700;0.218128938439177
2024-11-26;7.25030;0.218128938439177
2024-11-25;7.24480;0.218128938439177
2024-11-22;7.24780;0.218128938439177
2024-11-21;7.24180;0.218128938439177
2024-11-20;7.24550;0.218128938439177
2024-11-19;7.23950;0.218128938439177
2024-11-18;7.23150;0.218128938439177
2024-11-15;7.22880;0.218128938439177
2024-11-14;7.22790;0.218128938439177
2024-11-13;7.23300;0.218128938439177
2024-11-12;7.23550;0.218128938439177
2024-11-11;7.21500;0.218128938439177
2024-11-08;7.18600;0.218128938439177
2024-11-07;7.14550;0.218128938439177
2024-11-06;7.17960;0.218128938439177
2024-11-05;7.10600;0.218128938439177
2024-11-04;7.10110;0.218128938439177
2024-11-01;7.13000;0.218128938439177
2024-10-31;7.11760;0.218128938439177
2024-10-30;7.11500;0.218128938439177
2024-10-29;7.12800;0.218128938439177
2024-10-28;7.12660;0.218128938439177
2024-10-25;7.12200;0.218128938439177
2024-10-24;7.12030;0.218128938439177
2024-10-23;7.13250;0.218128938439177
2024-10-22;7.12400;0.218128938439177
2024-10-21;7.12100;0.218128938439177
2024-10-18;7.10300;0.218128938439177
2024-10-17;7.12350;0.218128938439177
2024-10-16;7.11970;0.218128938439177
2024-10-15;7.11930;0.218128938439177
2024-10-14;7.09000;0.218128938439177
2024-10-11;7.06690;0.218128938439177
2024-10-10;7.07680;0.218128938439177
2024-10-09;7.08000;0.218128938439177
2024-10-08;7.06480;0.218128938439177
2024-10-07;7.01860;0.218128938439177
2024-10-04;7.01860;0.218128938439177
2024-10-03;7.01860;0.218128938439177
2024-10-02;7.01760;0.218128938439177
2024-10-01;7.01760;0.218128938439177
2024-09-30;7.02150;0.218128938439177
2024-09-27;7.01110;0.218128938439177
2024-09-26;7.01100;0.218128938439177
2024-09-25;7.03400;0.218128938439177
2024-09-24;7.03180;0.218128938439177
2024-09-23;7.05250;0.218128938439177
2024-09-20;7.04800;0.218128938439177
2024-09-19;7.06400;0.218128938439177
2024-09-18;7.07800;0.218128938439177
2024-09-17;7.09580;0.218128938439177
2024-09-16;7.09350;0.218128938439177
2024-09-13;7.09580;0.218128938439177
2024-09-12;7.11730;0.218128938439177
2024-09-11;7.11920;0.218128938439177
2024-09-10;7.12000;0.218128938439177
2024-09-09;7.11420;0.218128938439177
2024-09-06;7.10000;0.218128938439177
2024-09-05;7.08880;0.218128938439177
2024-09-04;7.11250;0.218128938439177
2024-09-03;7.12040;0.218128938439177
2024-09-02;7.11700;0.218128938439177
2024-08-30;7.09200;0.218128938439177
2024-08-29;7.09800;0.218128938439177
2024-08-28;7.12900;0.218128938439177
2024-08-27;7.12370;0.218128938439177
2024-08-26;7.12180;0.218128938439177
2024-08-23;7.12100;0.218128938439177
2024-08-22;7.14800;0.218128938439177
2024-08-21;7.13000;0.218128938439177
2024-08-20;7.12970;0.218128938439177
2024-08-19;7.13900;0.218128938439177
2024-08-16;7.15950;0.218128938439177
2024-08-15;7.17540;0.218128938439177
2024-08-14;7.14000;0.218128938439177
2024-08-13;7.15420;0.218128938439177
2024-08-12;7.17440;0.218128938439177
2024-08-09;7.16880;0.218128938439177
2024-08-08;7.17530;0.218128938439177
2024-08-07;7.17570;0.218128938439177
2024-08-06;7.15820;0.218128938439177
2024-08-05;7.13950;0.218128938439177
2024-08-02;7.17040;0.218128938439177
2024-08-01;7.24600;0.218128938439177
2024-07-31;7.22650;0.218128938439177
2024-07-30;7.24500;0.218128938439177
2024-07-29;7.26050;0.218128938439177
2024-07-26;7.25020;0.218128938439177
2024-07-25;7.24500;0.218128938439177
2024-07-24;7.26400;0.218128938439177
2024-07-23;7.27470;0.218128938439177
2024-07-22;7.27360;0.218128938439177
2024-07-19;7.26980;0.218128938439177
2024-07-18;7.26200;0.218128938439177
2024-07-17;7.26360;0.218128938439177
2024-07-16;7.26850;0.218128938439177
2024-07-15;7.25900;0.218128938439177
2024-07-12;7.25000;0.218128938439177
2024-07-11;7.25760;0.218128938439177
2024-07-10;7.27600;0.218128938439177
2024-07-09;7.27260;0.218128938439177
2024-07-08;7.26800;0.218128938439177
2024-07-05;7.26850;0.218128938439177
2024-07-04;7.26970;0.218128938439177
2024-07-03;7.26990;0.218128938439177
2024-07-02;7.27130;0.218128938439177
2024-07-01;7.26830;0.218128938439177
2024-06-28;7.26720;0.218128938439177
2024-06-27;7.26880;0.218128938439177
2024-06-26;7.26670;0.218128938439177
2024-06-25;7.26290;0.218128938439177
2024-06-24;7.25980;0.218128938439177
2024-06-21;7.26090;0.218128938439177
2024-06-20;7.26040;0.218128938439177
2024-06-19;7.25720;0.218128938439177
2024-06-18;7.25380;0.218128938439177
2024-06-17;7.25620;0.218128938439177
2024-06-14;7.25570;0.218128938439177
2024-06-13;7.25230;0.218128938439177
2024-06-12;7.23800;0.218128938439177
2024-06-11;7.25450;0.218128938439177
2024-06-10;7.24770;0.218128938439177
2024-06-07;7.24800;0.218128938439177
2024-06-06;7.24470;0.218128938439177
2024-06-05;7.24770;0.218128938439177
2024-06-04;7.24020;0.218128938439177
2024-06-03;7.24130;0.218128938439177
2024-05-31;7.24210;0.218128938439177
2024-05-30;7.23200;0.218128938439177
2024-05-29;7.24950;0.218128938439177
2024-05-28;7.24410;0.218128938439177
2024-05-27;7.24500;0.218128938439177
2024-05-24;7.24350;0.218128938439177
2024-05-23;7.24220;0.218128938439177
2024-05-22;7.24160;0.218128938439177
2024-05-21;7.23770;0.218128938439177
2024-05-20;7.23420;0.218128938439177
2024-05-17;7.22540;0.218128938439177
2024-05-16;7.21990;0.218128938439177
2024-05-15;7.21760;0.218128938439177
2024-05-14;7.23300;0.218128938439177
2024-05-13;7.23320;0.218128938439177
2024-05-10;7.22700;0.218128938439177
2024-05-09;7.22120;0.218128938439177
2024-05-08;7.22360;0.218128938439177
2024-05-07;7.21810;0.218128938439177
2024-05-06;7.20770;0.218128938439177
2024-05-03;7.24220;0.218128938439177
2024-05-02;7.24010;0.218128938439177
2024-05-01;7.24010;0.218128938439177
2024-04-30;7.24220;0.218128938439177
2024-04-29;7.22500;0.218128938439177
2024-04-26;7.24650;0.218128938439177
2024-04-25;7.23960;0.218128938439177
2024-04-24;7.24610;0.218128938439177
2024-04-23;7.24480;0.218128938439177
2024-04-22;7.24400;0.218128938439177
2024-04-19;7.23900;0.218128938439177
2024-04-18;7.23820;0.218128938439177
2024-04-17;7.23830;0.218128938439177
2024-04-16;7.23800;0.218128938439177
2024-04-15;7.23780;0.218128938439177
2024-04-12;7.23720;0.218128938439177
2024-04-11;7.23650;0.218128938439177
2024-04-10;7.23450;0.218128938439177
2024-04-09;7.23290;0.218128938439177
2024-04-08;7.23100;0.218128938439177
2024-04-05;7.23320;0.218128938439177
2024-04-04;7.23300;0.218128938439177
2024-04-03;7.23200;0.218128938439177
2024-04-02;7.23200;0.218128938439177
2024-04-01;7.23080;0.218128938439177
2024-03-29;7.22150;0.218128938439177
2024-03-28;7.22560;0.218128938439177
2024-03-27;7.22650;0.218128938439177
2024-03-26;7.21500;0.218128938439177
2024-03-25;7.21200;0.218128938439177
2024-03-22;7.22900;0.218128938439177
2024-03-21;7.19940;0.218128938439177
2024-03-20;7.19670;0.218128938439177
2024-03-19;7.19960;0.218128938439177
2024-03-18;7.19860;0.218128938439177
2024-03-15;7.19650;0.218128938439177
2024-03-14;7.19500;0.218128938439177
2024-03-13;7.18700;0.218128938439177
2024-03-12;7.18310;0.218128938439177
2024-03-11;7.18090;0.218128938439177
2024-03-08;7.18760;0.218128938439177
2024-03-07;7.19310;0.218128938439177
2024-03-06;7.19710;0.218128938439177
2024-03-05;7.19700;0.218128938439177
2024-03-04;7.19860;0.218128938439177
2024-03-01;7.19600;0.218128938439177
2024-02-29;7.18780;0.218128938439177
2024-02-28;7.19760;0.218128938439177
2024-02-27;7.19810;0.218128938439177
2024-02-26;7.19800;0.218128938439177
2024-02-23;7.19530;0.218128938439177
2024-02-22;7.19370;0.218128938439177
2024-02-21;7.19050;0.218128938439177
2024-02-20;7.19250;0.218128938439177
2024-02-19;7.19870;0.218128938439177
2024-02-16;7.19360;0.218128938439177
2024-02-15;7.19290;0.218128938439177
2024-02-14;7.19270;0.218128938439177
2024-02-12;7.19360;0.218128938439177
2024-02-09;7.19290;0.218128938439177
2024-02-08;7.19700;0.218128938439177
2024-02-07;7.19570;0.218128938439177
2024-02-06;7.18830;0.218128938439177
2024-02-05;7.19880;0.218128938439177
2024-02-02;7.19400;0.218128938439177
2024-02-01;7.17990;0.218128938439177
2024-01-31;7.16950;0.218128938439177
2024-01-30;7.17890;0.218128938439177
2024-01-29;7.18100;0.218128938439177
2024-01-26;7.17850;0.218128938439177
2024-01-25;7.17460;0.218128938439177
2024-01-24;7.15800;0.218128938439177
2024-01-23;7.17100;0.218128938439177
2024-01-22;7.19100;0.218128938439177
2024-01-19;7.19320;0.218128938439177
2024-01-18;7.19600;0.218128938439177
2024-01-17;7.19650;0.218128938439177
2024-01-16;7.18720;0.218128938439177
2024-01-15;7.17200;0.218128938439177
2024-01-12;7.16900;0.218128938439177
2024-01-11;7.16700;0.218128938439177
2024-01-10;7.17240;0.218128938439177
2024-01-09;7.16880;0.218128938439177
2024-01-08;7.15290;0.218128938439177
2024-01-05;7.14600;0.218128938439177
2024-01-04;7.16200;0.218128938439177
2024-01-03;7.14900;0.218128938439177
2024-01-02;7.14290;0.218128938439177
2024-01-01;7.09780;0.218128938439177
2023-12-29;7.09780;0.234836828893051
2023-12-28;7.11240;0.234836828893051
2023-12-27;7.14400;0.234836828893051
2023-12-26;7.14250;0.234836828893051
2023-12-25;7.13660;0.234836828893051
2023-12-22;7.13550;0.234836828893051
2023-12-21;7.14100;0.234836828893051
2023-12-20;7.13820;0.234836828893051
2023-12-19;7.12000;0.234836828893051
2023-12-18;7.13260;0.234836828893051
2023-12-15;7.12300;0.234836828893051
2023-12-14;7.10990;0.234836828893051
2023-12-13;7.17000;0.234836828893051
2023-12-12;7.17620;0.234836828893051
2023-12-11;7.17500;0.234836828893051
2023-12-08;7.16990;0.234836828893051
2023-12-07;7.15000;0.234836828893051
2023-12-06;7.15810;0.234836828893051
2023-12-05;7.14800;0.234836828893051
2023-12-04;7.14350;0.234836828893051
2023-12-01;7.12750;0.234836828893051
2023-11-30;7.13500;0.234836828893051
2023-11-29;7.12450;0.234836828893051
2023-11-28;7.13690;0.234836828893051
2023-11-27;7.15280;0.234836828893051
2023-11-24;7.14880;0.234836828893051
2023-11-23;7.14850;0.234836828893051
2023-11-22;7.15500;0.234836828893051
2023-11-21;7.14000;0.234836828893051
2023-11-20;7.16550;0.234836828893051
2023-11-17;7.21350;0.234836828893051
2023-11-16;7.24220;0.234836828893051
2023-11-15;7.24690;0.234836828893051
2023-11-14;7.25120;0.234836828893051
2023-11-13;7.28850;0.234836828893051
2023-11-10;7.28500;0.234836828893051
2023-11-09;7.28400;0.234836828893051
2023-11-08;7.27480;0.234836828893051
2023-11-07;7.27900;0.234836828893051
2023-11-06;7.26890;0.234836828893051
2023-11-03;7.28000;0.234836828893051
2023-11-02;7.31350;0.234836828893051
2023-11-01;7.31730;0.234836828893051
2023-10-31;7.31660;0.234836828893051
2023-10-30;7.31150;0.234836828893051
2023-10-27;7.31710;0.234836828893051
2023-10-26;7.31580;0.234836828893051
2023-10-25;7.31650;0.234836828893051
2023-10-24;7.30950;0.234836828893051
2023-10-23;7.30710;0.234836828893051
2023-10-20;7.31370;0.234836828893051
2023-10-19;7.30990;0.234836828893051
2023-10-18;7.31510;0.234836828893051
2023-10-17;7.31600;0.234836828893051
2023-10-16;7.31080;0.234836828893051
2023-10-13;7.30430;0.234836828893051
2023-10-12;7.30590;0.234836828893051
2023-10-11;7.29900;0.234836828893051
2023-10-10;7.29350;0.234836828893051
2023-10-09;7.29110;0.234836828893051
2023-10-06;7.30100;0.234836828893051
2023-10-05;7.30100;0.234836828893051
2023-10-04;7.30200;0.234836828893051
2023-10-03;7.30100;0.234836828893051
2023-10-02;7.30150;0.234836828893051
2023-09-29;7.30200;0.234836828893051
2023-09-28;7.29950;0.234836828893051
2023-09-27;7.31300;0.234836828893051
2023-09-26;7.31250;0.234836828893051
2023-09-25;7.31150;0.234836828893051
2023-09-22;7.29800;0.234836828893051
2023-09-21;7.30660;0.234836828893051
2023-09-20;7.28900;0.234836828893051
2023-09-19;7.29700;0.234836828893051
2023-09-18;7.29200;0.234836828893051
2023-09-15;7.27600;0.234836828893051
2023-09-14;7.27690;0.234836828893051
2023-09-13;7.27300;0.234836828893051
2023-09-12;7.29110;0.234836828893051
2023-09-11;7.28840;0.234836828893051
2023-09-08;7.34500;0.234836828893051
2023-09-07;7.32970;0.234836828893051
2023-09-06;7.31840;0.234836828893051
2023-09-05;7.30180;0.234836828893051
2023-09-04;7.27550;0.234836828893051
2023-09-01;7.26750;0.234836828893051
2023-08-31;7.25950;0.234836828893051
2023-08-30;7.28900;0.234836828893051
2023-08-29;7.27960;0.234836828893051
2023-08-28;7.29000;0.234836828893051
2023-08-25;7.28650;0.234836828893051
2023-08-24;7.27900;0.234836828893051
2023-08-23;7.27900;0.234836828893051
2023-08-22;7.29400;0.234836828893051
2023-08-21;7.28250;0.234836828893051
2023-08-18;7.28550;0.234836828893051
2023-08-17;7.28880;0.234836828893051
2023-08-16;7.29810;0.234836828893051
2023-08-15;7.28990;0.234836828893051
2023-08-14;7.25800;0.234836828893051
2023-08-11;7.23880;0.234836828893051
2023-08-10;7.21770;0.234836828893051
2023-08-09;7.21140;0.234836828893051
2023-08-08;7.21990;0.234836828893051
2023-08-07;7.19420;0.234836828893051
2023-08-04;7.17400;0.234836828893051
2023-08-03;7.17160;0.234836828893051
2023-08-02;7.19200;0.234836828893051
2023-08-01;7.17700;0.234836828893051
2023-07-31;7.14350;0.234836828893051
2023-07-28;7.14970;0.234836828893051
2023-07-27;7.17000;0.234836828893051
2023-07-26;7.13710;0.234836828893051
2023-07-25;7.13870;0.234836828893051
2023-07-24;7.18600;0.234836828893051
2023-07-21;7.18820;0.234836828893051
2023-07-20;7.17770;0.234836828893051
2023-07-19;7.22400;0.234836828893051
2023-07-18;7.18760;0.234836828893051
2023-07-17;7.17400;0.234836828893051
2023-07-14;7.14150;0.234836828893051
2023-07-13;7.14850;0.234836828893051
2023-07-12;7.16500;0.234836828893051
2023-07-11;7.20950;0.234836828893051
2023-07-10;7.22500;0.234836828893051
2023-07-07;7.22500;0.234836828893051
2023-07-06;7.24890;0.234836828893051
2023-07-05;7.25200;0.234836828893051
2023-07-04;7.21700;0.234836828893051
2023-07-03;7.24500;0.234836828893051
2023-06-30;7.25100;0.234836828893051
2023-06-29;7.24800;0.234836828893051
2023-06-28;7.23900;0.234836828893051
2023-06-27;7.22730;0.234836828893051
2023-06-26;7.24250;0.234836828893051
2023-06-23;7.17920;0.234836828893051
2023-06-22;7.17990;0.234836828893051
2023-06-21;7.17400;0.234836828893051
2023-06-20;7.18210;0.234836828893051
2023-06-19;7.16200;0.234836828893051
2023-06-16;7.12500;0.234836828893051
2023-06-15;7.12250;0.234836828893051
2023-06-14;7.15100;0.234836828893051
2023-06-13;7.16590;0.234836828893051
2023-06-12;7.14790;0.234836828893051
2023-06-09;7.12850;0.234836828893051
2023-06-08;7.11200;0.234836828893051
2023-06-07;7.13330;0.234836828893051
2023-06-06;7.11800;0.234836828893051
2023-06-05;7.10090;0.234836828893051
2023-06-02;7.08300;0.234836828893051
2023-06-01;7.09900;0.234836828893051
2023-05-31;7.10900;0.234836828893051
2023-05-30;7.07880;0.234836828893051
2023-05-29;7.07060;0.234836828893051
2023-05-26;7.06250;0.234836828893051
2023-05-25;7.07820;0.234836828893051
2023-05-24;7.06050;0.234836828893051
2023-05-23;7.05510;0.234836828893051
2023-05-22;7.03080;0.234836828893051
2023-05-19;7.01400;0.234836828893051
2023-05-18;7.03700;0.234836828893051
2023-05-17;6.99440;0.234836828893051
2023-05-16;6.97830;0.234836828893051
2023-05-15;6.95200;0.234836828893051
2023-05-12;6.95850;0.234836828893051
2023-05-11;6.94850;0.234836828893051
2023-05-10;6.92880;0.234836828893051
2023-05-09;6.92000;0.234836828893051
2023-05-08;6.91550;0.234836828893051
2023-05-05;6.90800;0.234836828893051
2023-05-04;6.90670;0.234836828893051
2023-05-03;6.91130;0.234836828893051
2023-05-02;6.91130;0.234836828893051
2023-05-01;6.91100;0.234836828893051
2023-04-28;6.91790;0.234836828893051
2023-04-27;6.92030;0.234836828893051
2023-04-26;6.92700;0.234836828893051
2023-04-25;6.93230;0.234836828893051
2023-04-24;6.89470;0.234836828893051
2023-04-21;6.89300;0.234836828893051
2023-04-20;6.87400;0.234836828893051
2023-04-19;6.88510;0.234836828893051
2023-04-18;6.87660;0.234836828893051
2023-04-17;6.88170;0.234836828893051
2023-04-14;6.87200;0.234836828893051
2023-04-13;6.86800;0.234836828893051
2023-04-12;6.87210;0.234836828893051
2023-04-11;6.88550;0.234836828893051
2023-04-10;6.88350;0.234836828893051
2023-04-07;6.86500;0.234836828893051
2023-04-06;6.87010;0.234836828893051
2023-04-05;6.87800;0.234836828893051
2023-04-04;6.87990;0.234836828893051
2023-04-03;6.87700;0.234836828893051
2023-03-31;6.87450;0.234836828893051
2023-03-30;6.87100;0.234836828893051
2023-03-29;6.88660;0.234836828893051
2023-03-28;6.87550;0.234836828893051
2023-03-27;6.87950;0.234836828893051
2023-03-24;6.86790;0.234836828893051
2023-03-23;6.82860;0.234836828893051
2023-03-22;6.85800;0.234836828893051
2023-03-21;6.87880;0.234836828893051
2023-03-20;6.87850;0.234836828893051
2023-03-17;6.88830;0.234836828893051
2023-03-16;6.89980;0.234836828893051
2023-03-15;6.90670;0.234836828893051
2023-03-14;6.87950;0.234836828893051
2023-03-13;6.84750;0.234836828893051
2023-03-10;6.91950;0.234836828893051
2023-03-09;6.96300;0.234836828893051
2023-03-08;6.95650;0.234836828893051
2023-03-07;6.97260;0.234836828893051
2023-03-06;6.93350;0.234836828893051
2023-03-03;6.90350;0.234836828893051
